-244.393,-20.4811,-67.015
-245.569,-20.4126,-69.5251
-246.751,-20.3432,-72.049
-247.916,-20.2755,-74.5361
-249.064,-20.209,-76.9884
-250.212,-20.1436,-79.3962
-251.413,-20.0772,-81.7714
-252.884,-19.9979,-84.6162
-254.17,-19.9279,-87.0841
-255.618,-19.85,-89.9197
-256.78,-19.7863,-92.3591
-257.957,-19.7217,-94.9005
-259.151,-19.6546,-97.512
-260.332,-19.5871,-100.103
-261.679,-19.5106,-103.06
-262.819,-19.4457,-105.559
-263.967,-19.3803,-108.08
-265.158,-19.3126,-110.694
-266.57,-19.2302,-113.792
-267.762,-19.159,-116.408
-268.98,-19.086,-119.081
-270.255,-19.0092,-121.85
-271.547,-18.9308,-124.595
-272.856,-18.8528,-127.339
-274.471,-18.757,-130.675
-275.893,-18.6715,-133.592
-277.319,-18.5833,-136.513
-278.801,-18.4918,-139.55
-280.344,-18.3933,-142.713
-281.948,-18.2874,-146.002
-283.612,-18.1739,-149.421
-285.334,-18.0519,-152.966
-287.116,-17.9196,-156.643
-289.269,-17.7515,-161.1
-291.168,-17.5967,-165.043
-293.442,-17.3998,-169.766
-295.383,-17.2195,-173.797
-297.316,-17.0365,-177.77
-299.289,-16.8501,-181.657
-301.319,-16.6596,-185.448
-303.353,-16.462,-189.17
-305.695,-16.2212,-193.438
-307.669,-16.0058,-197.032
-309.617,-15.7856,-200.58
-311.944,-15.5201,-204.815
-314.019,-15.2813,-208.585
-316.516,-14.9927,-213.073
-318.385,-14.7761,-216.374
-321.089,-14.4605,-221.047
-323.55,-14.1715,-225.144
-326.162,-13.8666,-229.271
-329.422,-13.4939,-234.082
-332.451,-13.1559,-238.194
-335.692,-12.7979,-242.263
-339.071,-12.4228,-246.309
-343.096,-11.9619,-251.106
-346.528,-11.5487,-255.354
-349.849,-11.1316,-259.62
-353.635,-10.6382,-264.56
-356.842,-10.205,-268.734
-360.057,-9.76964,-272.808
-363.89,-9.26251,-277.378
-367.229,-8.76253,-281.192
-370.536,-8.23708,-284.942
-373.748,-7.69106,-288.68
-376.816,-7.15441,-292.463
-379.752,-6.60582,-296.283
-382.607,-6.04878,-300.072
-385.44,-5.47875,-303.788
-388.307,-4.89434,-307.378
-391.697,-4.19391,-311.417
-394.625,-3.58584,-314.846
-397.626,-2.97487,-318.353
-401.208,-2.26601,-322.536
-404.282,-1.67286,-326.127
-407.83,-0.997559,-330.272
-410.836,-0.424496,-333.766
-413.847,0.139798,-337.168
-416.877,0.692002,-340.463
-419.891,1.23479,-343.684
-422.896,1.76521,-346.825
-425.901,2.28308,-349.88
-428.876,2.78948,-352.873
-432.294,3.36549,-356.299
-435.201,3.84517,-359.153
-438.13,4.30775,-361.877
-441.104,4.75199,-364.456
-444.077,5.1842,-366.953
-447.005,5.60257,-369.387
-450.354,6.07658,-372.165
-453.183,6.47301,-374.512
-455.964,6.85936,-376.818
-458.702,7.23729,-379.089
-461.395,7.60646,-381.321
-464.481,8.02704,-383.88
-467.127,8.38575,-386.073
-470.317,8.81871,-388.752
-473.082,9.20393,-391.183
-475.736,9.59142,-393.678
-478.319,9.97155,-396.163
-481.267,10.4058,-399.017
-483.755,10.7722,-401.422
-486.609,11.1883,-404.166
-489.017,11.5398,-406.477
-491.384,11.8834,-408.748
-493.715,12.2223,-410.981
-496.068,12.5593,-413.194
-498.941,12.9658,-415.853
-501.494,13.3241,-418.185
-504.02,13.6794,-420.482
-506.506,14.028,-422.74
-508.951,14.3712,-424.961
-511.359,14.7093,-427.148
-513.726,15.0425,-429.298
-516.057,15.3694,-431.414
-518.342,15.6867,-433.514
-520.937,16.0549,-436.016
-523.141,16.391,-438.337
-525.648,16.8074,-441.281
-527.701,17.1756,-443.997
-529.642,17.5659,-446.892
-531.731,18.0254,-450.453
-533.334,18.4321,-453.647
-534.728,18.8539,-456.941
-536.079,19.3319,-460.819
-537.02,19.7215,-464.164
-537.736,20.1136,-467.446
-538.242,20.5265,-470.611
-538.677,20.8347,-473.711
-538.966,21.1546,-476.639
-539.133,21.5636,-479.282
-539.287,21.8739,-481.82
-539.489,22.1579,-484.617
-539.758,22.393,-486.83
-540.115,22.6158,-488.897
-540.479,22.8245,-490.902
-540.842,23.0407,-492.809
-541.11,23.2477,-494.673
-541.29,23.4648,-496.511
-541.438,23.6638,-498.318
-541.679,23.8883,-500.379
-542.007,24.0671,-502.079
-542.426,24.2497,-503.941
-542.784,24.3846,-505.416
-543.143,24.4849,-506.79
-543.501,24.5632,-508.036
-543.551,24.5651,-508.109
-543.573,24.5632,-508.058
-543.542,24.556,-507.939
-543.446,24.545,-507.765
-543.281,24.5304,-507.541
-543.046,24.5124,-507.272
-542.674,24.4876,-506.911
-542.283,24.4678,-506.631
-541.812,24.4429,-506.338
-541.413,24.4226,-506.09
-541.018,24.4022,-505.844
-540.626,24.3821,-505.602
-540.239,24.3621,-505.362
-539.79,24.341,-505.084
-539.407,24.3213,-504.847
-539.026,24.2922,-504.612
-538.646,24.2748,-504.375
-538.266,24.2443,-504.142
-537.89,24.2242,-503.91
-537.518,24.2008,-503.68
-537.153,24.1772,-503.453
-536.793,24.1552,-503.23
-536.38,24.1275,-502.973
-536.033,24.0997,-502.758
-535.637,24.0744,-502.512
